_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
5cfa2f202dd7830007449e1d,RECLTD,EQ,N,108.15,99.25,107.4,99.9,100.25,106.15,22056559,2258644245.2,165.35,89.0,116979,INE020B01018,2018-11-30,2018-11-29T18:30:00.000Z,2019-06-07T09:32:17.723Z,2019-06-07T09:32:17.723Z,0,,102.4,30-Nov-2018,,
5cfa2f00aa58de00086bb22b,RECLTD,EQ,N,113.25,104.25,111.0,106.15,106.6,110.85,23988983,2573155238.1,165.35,89.0,92891,INE020B01018,2018-11-29,2018-11-28T18:30:00.000Z,2019-06-07T09:31:47.542Z,2019-06-07T09:31:47.542Z,0,,107.26,29-Nov-2018,,
5cfa2f192dd783000744993d,RECLTD,EQ,N,122.8,108.85,121.2,110.85,110.8,122.0,13019333,1483998035.85,165.35,89.0,95610,INE020B01018,2018-11-28,2018-11-27T18:30:00.000Z,2019-06-07T09:32:09.394Z,2019-06-07T09:32:09.394Z,0,,113.98,28-Nov-2018,,
5cfa2f458c50c4000832331d,RECLTD,EQ,N,125.0,120.5,122.0,122.0,121.4,122.45,4917977,602029447.0,165.35,89.0,30461,INE020B01018,2018-11-27,2018-11-26T18:30:00.000Z,2019-06-07T09:32:53.340Z,2019-06-07T09:32:53.340Z,0,,122.41,27-Nov-2018,,
5cfa2f2a8c50c400083219d1,RECLTD,EQ,N,123.6,120.5,121.0,122.45,122.25,121.0,4473673,546541423.9,165.35,89.0,34000,INE020B01018,2018-11-26,2018-11-25T18:30:00.000Z,2019-06-07T09:32:27.253Z,2019-06-07T09:32:27.253Z,0,,122.17,26-Nov-2018,,
5cfa2ee518f90d0008212464,RECLTD,EQ,N,125.05,120.6,125.0,121.0,121.0,124.7,5111546,624102190.2,165.35,89.0,33617,INE020B01018,2018-11-22,2018-11-21T18:30:00.000Z,2019-06-07T09:31:19.037Z,2019-06-07T09:31:19.037Z,0,,122.1,22-Nov-2018,,
5cfa2f0c8c50c400083205c8,RECLTD,EQ,N,125.5,121.8,122.9,124.7,124.6,122.9,4050578,503067806.0,165.35,89.0,20881,INE020B01018,2018-11-21,2018-11-20T18:30:00.000Z,2019-06-07T09:32:01.923Z,2019-06-07T09:32:01.923Z,0,,124.2,21-Nov-2018,,
5cfa2f318c50c40008321f41,RECLTD,EQ,N,126.45,121.65,123.45,122.9,123.0,124.45,6567351,814889469.9,165.35,89.0,27057,INE020B01018,2018-11-20,2018-11-19T18:30:00.000Z,2019-06-07T09:32:33.715Z,2019-06-07T09:32:33.715Z,0,,124.08,20-Nov-2018,,
5cfa2ec1fe058700082b5665,RECLTD,EQ,N,125.25,118.2,119.4,124.45,124.7,121.05,7785564,950997609.05,165.35,89.0,40109,INE020B01018,2018-11-19,2018-11-18T18:30:00.000Z,2019-06-07T09:30:42.067Z,2019-06-07T09:30:42.067Z,0,,122.15,19-Nov-2018,,
5cfa2f1e2dd7830007449d46,RECLTD,EQ,N,126.9,118.2,126.5,121.05,120.3,126.25,6508004,797885534.6,165.35,89.0,37490,INE020B01018,2018-11-16,2018-11-15T18:30:00.000Z,2019-06-07T09:32:15.428Z,2019-06-07T09:32:15.428Z,0,,122.6,16-Nov-2018,,
5cfa2ef1aa58de00086ba893,RECLTD,EQ,N,126.95,122.55,124.9,126.25,126.25,124.9,5527616,693246156.0,165.35,89.0,44519,INE020B01018,2018-11-15,2018-11-14T18:30:00.000Z,2019-06-07T09:31:31.632Z,2019-06-07T09:31:31.632Z,0,,125.42,15-Nov-2018,,
5cfa2f318c50c40008321f33,RECLTD,EQ,N,126.6,123.6,124.9,124.9,124.6,124.2,5008520,626945100.05,165.35,89.0,36258,INE020B01018,2018-11-14,2018-11-13T18:30:00.000Z,2019-06-07T09:32:33.479Z,2019-06-07T09:32:33.479Z,0,,125.18,14-Nov-2018,,
